Title,"Video Directory","1080p URL","720p URL","360p URL","File Name 720p","Audio Directory","Audio URL","Document Directory","Document URL",Category,"Release Date","YouTube URL",GUID
"Go and Sin No More","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-036-go-and-sin-no-more-720p-eng.mp4,,2011-10-036-go-and-sin-no-more-720p-eng.mp4,,,,,"Bible Videos",20150628,,5C2EA49C-C560-40DF-A2E2-E6834F2D4AA8
"Sermon on the Mount: Treasures in Heaven","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-035-sermon-on-the-mount-treasures-in-heaven-720p-eng.mp4,,2011-10-035-sermon-on-the-mount-treasures-in-heaven-720p-eng.mp4,,,,,"Bible Videos",20150628,,32EC146B-7350-4994-B7E3-57697FAB0169
"Sermon on the Mount: The Higher Law","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-033-sermon-on-the-mount-the-higher-law-720p-eng.mp4,,2011-10-033-sermon-on-the-mount-the-higher-law-720p-eng.mp4,,,,,"Bible Videos",20150628,,0AB9B6884-22D0-4A20-BD22-50A6665F2EE0
"Sermon on the Mount: The Beatitudes","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-032-sermon-on-the-mount-the-beatitudes-720p-eng.mp4,,2011-10-032-sermon-on-the-mount-the-beatitudes-720p-eng.mp4,,,,,"Bible Videos",20150628,,6326BEDF-529C-4E23-9629-A9AD15ED9D1B
"Jesus Heals a Woman of Faith","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-031-jesus-heals-a-woman-of-faith-720p-eng.mp4,,2011-10-031-jesus-heals-a-woman-of-faith-720p-eng.mp4,,,,,"Bible Videos",20150628,,0CD5B1EB6-EC56-40BD-8FE9-E640426A6908
"Jesus Calls Twelve Apostles to Preach and Bless Others","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-030-jesus-calls-twelve-apostles-to-preach-and-bless-others-720p-eng.mp4,,2011-10-030-jesus-calls-twelve-apostles-to-preach-and-bless-others-720p-eng.mp4,,,,,"Bible Videos",20150628,,518059E7-84C9-441F-99B1-AC500F55A0C22
"Jesus Declares He Is the Messiah","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-029-jesus-declares-he-is-the-messiah-720p-eng.mp4,,2011-10-029-jesus-declares-he-is-the-messiah-720p-eng.mp4,,,,,"Bible Videos",20150628,,0F6CFFEA1-8F22-4839-A25C-122B6A61A407
"Jesus Teaches of Being Born Again","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-028-jesus-teaches-of-being-born-again-720p-eng.mp4,,2011-10-028-jesus-teaches-of-being-born-again-720p-eng.mp4,,,,,"Bible Videos",20150628,,0A2421591-1E99-4DCE-9C61-43050D2FA2231
"Mary, the Mother of Jesus","/Videos/Bible Videos/01-Birth",http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-027-mary-the-mother-of-jesus-1080p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-027-mary-the-mother-of-jesus-720p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-027-mary-the-mother-of-jesus-360p-eng.mp4,2011-10-027-mary-the-mother-of-jesus-720p-eng.mp4,,,,,"Bible Videos",20150622,https://youtu.be/Ig0W3HaNmjg,3BFBB7D1-938E-4924-8132-3D6309820040E
"The Baptism of Jesus","/Videos/Bible Videos/02-Ministry",http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-024-the-baptism-of-jesus-1080p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-024-the-baptism-of-jesus-720p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-024-the-baptism-of-jesus-360p-eng.mp4,2011-10-024-the-baptism-of-jesus-720p-eng.mp4,,,,,"Bible Videos",20150628,https://youtu.be/GgofETCbYns,0DB71FF0E-A95B-4BDB-BB9C-120F0C9A08AD0
